Name,Scientific Name,Class,Order,Maximum Temperature,Minimum Temperature,Maximum Humidity,Minimum Humidity,Maximum Wind Speed,Minimum Wind Speed
Giant Burrowing Frog,Heleioporus australiacus,Amphibia,Anura,26.5,8.5,80,78,3.8,1.34
Latitude,Longitude,,,,,,,,
-37.6824,147.4385,,,,,,,,
-37.601,147.172,,,,,,,,
-37.724,147.463,,,,,,,,
-37.1483,148.9825,,,,,,,,
-37.7217,147.4632,,,,,,,,
-37.82,146.8,,,,,,,,
-37.7196,147.4626,,,,,,,,
-37.82,146.8,,,,,,,,
-37.5836,148.8705,,,,,,,,
-37.7068,147.4596,,,,,,,,
-37.2925,149.1859,,,,,,,,
-37.28,148.58,,,,,,,,
-37.3809,148.6836,,,,,,,,
-37.7,147.98,,,,,,,,
-37.6997,147.9944,,,,,,,,
-37.6997,147.9944,,,,,,,,
-37.7263,147.9312,,,,,,,,
-37.6942,147.9977,,,,,,,,
-37.7134,147.9662,,,,,,,,
-37.7134,147.9662,,,,,,,,
-37.7139,147.4425,,,,,,,,
-37.1547,149.0795,,,,,,,,
-37.23,149.08,,,,,,,,
-37.046,147.864,,,,,,,,
-37.7137,147.4428,,,,,,,,
-37.601,147.172,,,,,,,,
-37.714,147.443,,,,,,,,
-37.38,148.35,,,,,,,,
-37.1898,149.0309,,,,,,,,
-37.3,149.18,,,,,,,,
-37.27,149.25,,,,,,,,
-37.3,149.18,,,,,,,,
-37.7143,147.9685,,,,,,,,
-37.4923,147.6002,,,,,,,,
-37.5938,147.4798,,,,,,,,
-37.6785,147.8217,,,,,,,,
-37.25,147.62,,,,,,,,
-38.1489,146.481,,,,,,,,
-37.7351,147.3892,,,,,,,,
-38.03,146.43,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.03,146.43,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-37.25,149.02,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-37.3889,148.0716,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-37.3,148.57,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
-38.1489,146.481,,,,,,,,
-38.03,146.43,,,,,,,,
-38.03,146.43,,,,,,,,
end,,,,,,,,,
